char_length,word_length,baidu_vertical_types_number,baidu_vertical_results_number,baidu_vertical_results_area_fraction,baidu_total_images_number,baidu_total_images_area_fraction,baidu_rank_by_type_1,baidu_position_y_1,baidu_height_1,baidu_distance_by_type_1,baidu_title_char_length_1,baidu_title_word_length_1,baidu_title_matches_1,baidu_snippet_char_length_1,baidu_snippet_word_length_1,baidu_snippet_matches_1,baidu_vertical_type_1,baidu_images_number_1,baidu_images_area_fraction_1,baidu_is_vertical_1,baidu_is_identical_url_1,baidu_had_image_1,sogou_vertical_types_number,sogou_vertical_results_number,sogou_vertical_results_area_fraction,sogou_total_images_number,sogou_total_images_area_fraction,sogou_rank_by_type_1,sogou_position_y_1,sogou_height_1,sogou_distance_by_type_1,sogou_title_char_length_1,sogou_title_word_length_1,sogou_title_matches_1,sogou_snippet_char_length_1,sogou_snippet_word_length_1,sogou_snippet_matches_1,sogou_vertical_type_1,sogou_images_number_1,sogou_images_area_fraction_1,sogou_is_vertical_1,sogou_is_identical_url_1,sogou_had_image_1,delta_vertical_types_number,delta_vertical_results_number,delta_vertical_results_area_fraction,delta_total_images_number,delta_total_images_area_fraction,delta_position_y_1,delta_height_1,delta_title_char_length_1,delta_title_word_length_1,delta_title_matches_1,delta_snippet_char_length_1,delta_snippet_word_length_1,delta_snippet_matches_1,delta_images_number_1,delta_images_area_fraction_1,delta_is_vertical_1,delta_is_identical_url_1,delta_had_image_1,preference
21,4,7,9,0.928451178451,5,0.136013167612,1,5.0,150.0,0,55,9,2,376,73,5,encyclopedia,1,0.181425030979,1,0,1,5,7,0.840924092409,3,0.0881524152415,1,5.0,132.0,0,87,15,2,0,0,0,others,0,0.0,1,0,0,2,2,0.0875270860419,2,0.0478607523702,0.0,18.0,-32,-6,0,376,73,5,1,0.181425030979,0,0,1,baidu
9,2,2,4,0.51586582049,5,0.0895142345816,1,5.0,86.0,0,16,5,3,198,43,3,organic,0,0.0,0,1,0,3,6,0.753191489362,2,0.0258001289491,1,5.0,87.0,0,64,14,6,132,25,6,organic,0,0.0,0,0,0,-1,-2,-0.237325668872,3,0.0637141056325,0.0,-1.0,-48,-9,-3,66,18,-3,0,0.0,0,1,0,sogou
24,5,6,8,0.88033589923,17,0.221246822979,1,5.0,228.0,0,43,9,5,0,0,0,image,4,0.318023217896,1,0,1,5,7,0.768935762224,1,0.0174392050902,1,5.0,90.0,0,68,16,4,0,0,0,experience,0,0.0,1,0,0,1,1,0.111400137006,16,0.203807617889,0.0,138.0,-25,-7,1,0,0,0,4,0.318023217896,0,0,1,baidu
30,4,5,8,0.858794384806,7,0.110689190475,1,5.0,109.0,0,91,16,6,222,47,5,image_text,1,0.15475256642,1,0,1,4,10,1.0,4,0.0600254488901,1,5.0,128.0,0,87,14,6,0,0,0,download,1,0.159431818182,1,0,1,1,-2,-0.141205615194,3,0.050663741585,0.0,-19.0,4,2,0,222,47,5,0,-0.00467925176185,0,0,0,sogou
12,2,5,5,0.649375600384,2,0.0358641426424,1,5.0,151.0,0,30,3,0,194,36,2,others,0,0.0,1,0,0,4,5,0.746632456703,4,0.101058953875,1,5.0,87.0,0,46,8,0,211,30,0,organic,1,0.275862068966,0,1,1,1,0,-0.0972568563188,-2,-0.0651948112325,0.0,64.0,-16,-5,0,-17,6,2,-1,-0.275862068966,1,-1,-1,baidu
27,5,4,8,0.854202401372,12,0.188511863391,1,5.0,134.0,0,46,9,7,0,0,0,image,2,0.341924207957,1,0,1,2,9,0.909657320872,0,0.0,1,5.0,90.0,0,54,13,3,0,0,0,image_text,0,0.0,1,0,0,2,-1,-0.0554549195001,12,0.188511863391,0.0,44.0,-8,-4,4,0,0,0,2,0.341924207957,0,0,1,baidu
30,5,2,3,0.386597938144,0,0.0,1,5.0,165.0,0,61,11,3,189,48,6,reading,0,0.0,1,0,0,3,5,0.582933844679,0,0.0,1,5.0,112.0,0,58,10,3,0,0,0,others,0,0.0,1,0,0,-1,-2,-0.196335906534,0,0.0,0.0,53.0,3,1,0,189,48,6,0,0.0,0,0,0,baidu
19,4,6,10,1.0,11,0.160528461464,1,5.0,169.0,0,20,5,3,477,97,8,encyclopedia,1,0.186313543477,1,0,1,4,10,1.0,7,0.108878890601,1,5.0,206.0,0,38,8,4,0,0,0,video,4,0.39625772286,1,0,1,2,0,0.0,4,0.0516495708631,0.0,-37.0,-18,-3,-1,477,97,8,-3,-0.209944179383,0,0,0,sogou
18,5,3,3,0.464006938422,0,0.0,1,5.0,85.0,0,56,14,8,209,53,12,organic,0,0.0,0,1,0,4,4,0.626074498567,1,0.0130294347486,1,5.0,310.0,0,15,3,1,894,330,88,others,0,0.0,1,0,0,-1,-1,-0.162067560146,-1,-0.0130294347486,0.0,-225.0,41,11,7,-685,-277,-76,0,0.0,-1,1,0,sogou
19,5,3,6,0.724025974026,5,0.080871614445,1,5.0,85.0,0,80,21,7,145,38,3,organic,0,0.0,0,0,0,4,8,0.85077186964,1,0.0155995633869,1,5.0,90.0,0,62,15,4,0,0,0,experience,0,0.0,1,0,0,-1,-2,-0.126745895614,4,0.0652720510582,0.0,-5.0,18,6,3,145,38,3,0,0.0,-1,0,0,baidu
18,4,4,8,0.871987951807,15,0.216497962109,1,5.0,85.0,0,34,8,2,174,36,4,organic,0,0.0,0,0,0,4,9,0.938559322034,5,0.0704930662558,1,5.0,206.0,0,37,8,6,0,0,0,video,4,0.39625772286,1,0,1,0,-1,-0.0665713702267,10,0.146004895853,0.0,-121.0,-3,0,-4,174,36,4,-4,-0.39625772286,-1,0,-1,sogou
12,2,5,10,1.0,20,0.316086255905,1,5.0,492.0,0,38,8,2,0,0,0,image,8,0.635275939191,1,0,1,3,8,0.879917184265,9,0.0522316331012,1,5.0,103.0,0,32,7,2,29,8,1,others,0,0.0,1,0,0,2,2,0.120082815735,11,0.263854622804,0.0,389.0,6,1,0,-29,-8,-1,8,0.635275939191,0,0,1,baidu
18,3,3,8,0.872468117029,6,0.0867233537009,1,5.0,273.0,0,42,6,2,0,0,0,others,0,0.0,1,0,0,4,10,1.0,8,0.0992565708599,1,5.0,231.0,0,55,10,4,148,45,3,others,2,0.14683982684,1,0,1,-1,-2,-0.127531882971,-2,-0.012533217159,0.0,42.0,-13,-4,-2,-148,-45,-3,-2,-0.14683982684,0,0,-1,baidu
27,6,4,10,1.0,15,0.211301169432,1,5.0,243.0,0,46,10,4,0,0,0,experience,4,0.34059999694,1,0,1,5,10,1.0,10,0.141988878831,1,5.0,216.0,0,34,8,5,0,0,0,experience,4,0.377912457912,1,0,1,-1,0,0.0,5,0.0693122906012,0.0,27.0,12,2,-1,0,0,0,0,-0.0373124609721,0,0,0,sogou
20,5,3,8,0.844606946984,6,0.0925120461048,1,5.0,111.0,0,81,25,5,167,42,9,forum,1,0.15196423189,1,0,1,2,6,0.659491193738,0,0.0,1,5.0,202.0,0,55,14,5,0,0,0,forum,0,0.0,1,0,0,1,2,0.185115753246,6,0.0925120461048,0.0,-91.0,26,11,0,167,42,9,1,0.15196423189,0,0,1,baidu
8,2,3,6,0.668932038835,5,0.0818836395135,1,5.0,85.0,0,71,17,3,184,48,1,organic,0,0.0,0,0,0,3,8,0.832692307692,0,0.0,1,5.0,87.0,0,57,12,3,230,40,0,organic,0,0.0,0,0,0,0,-2,-0.163760268857,5,0.0818836395135,0.0,-2.0,14,5,0,-46,8,1,0,0.0,0,0,0,sogou
33,5,2,7,0.73602484472,4,0.0698469140363,1,5.0,85.0,0,59,11,1,225,50,4,reading,0,0.0,1,0,0,3,5,0.521452145215,0,0.0,1,5.0,87.0,0,92,14,2,233,34,5,organic,0,0.0,0,0,0,-1,2,0.214572699506,4,0.0698469140363,0.0,-2.0,-33,-3,-1,-8,16,-1,0,0.0,1,0,0,baidu
12,2,2,4,0.533394327539,1,0.0154327810977,1,5.0,85.0,0,49,8,3,135,25,3,organic,0,0.0,0,1,0,3,3,0.421102661597,2,0.0345800207397,1,5.0,87.0,0,84,16,5,214,37,7,organic,0,0.0,0,1,0,-1,1,0.112291665942,-1,-0.019147239642,0.0,-2.0,-35,-8,-2,-79,-12,-4,0,0.0,0,0,0,baidu
24,4,2,5,0.60989010989,8,0.13675667579,1,5.0,230.0,0,58,11,4,0,0,0,video,4,0.355939873929,1,0,1,3,3,0.349171270718,0,0.0,1,5.0,87.0,0,79,21,6,220,50,8,organic,0,0.0,0,1,0,-1,2,0.260718839172,8,0.13675667579,0.0,143.0,-21,-10,-2,-220,-50,-8,4,0.355939873929,1,-1,1,baidu
18,2,4,9,0.933228593873,7,0.0992007288932,1,5.0,109.0,0,66,13,2,194,48,2,image_text,1,0.15475256642,1,1,1,5,8,0.883534136546,5,0.0853717901911,1,5.0,173.0,0,50,9,2,0,0,0,video,1,0.175659485024,1,0,1,-1,1,0.0496944573266,2,0.0138289387021,0.0,-64.0,16,4,0,194,48,2,0,-0.0209069186037,0,1,0,baidu
18,2,3,3,0.424007744434,0,0.0,1,5.0,188.0,0,31,5,2,222,53,1,reading,0,0.0,1,0,0,4,6,0.726199842644,3,0.0373378156069,1,5.0,87.0,0,31,5,2,218,41,2,organic,0,0.0,0,1,0,-1,-3,-0.30219209821,-3,-0.0373378156069,0.0,101.0,0,0,0,4,12,-1,0,0.0,1,-1,0,sogou
37,7,2,9,0.918791312559,8,0.127426098129,1,5.0,109.0,0,70,15,5,243,58,13,image_text,1,0.15475256642,1,0,1,2,7,0.741328047572,1,0.0180268492657,1,5.0,90.0,0,86,20,5,0,0,0,image_text,0,0.0,1,0,0,0,2,0.177463264987,7,0.109399248863,0.0,19.0,-16,-5,0,243,58,13,1,0.15475256642,0,0,1,baidu
14,4,4,9,0.928810720268,10,0.16300056665,1,5.0,85.0,0,43,11,1,211,55,4,organic,0,0.0,0,1,0,3,10,1.0,4,0.0918707506834,1,5.0,401.0,0,78,23,8,820,175,33,others,4,0.297148038993,1,0,1,1,-1,-0.071189279732,6,0.0711298159665,0.0,-316.0,-35,-12,-7,-609,-120,-29,-4,-0.297148038993,-1,1,-1,sogou
17,5,4,8,0.839195979899,5,0.0898498066541,1,5.0,212.0,0,35,7,1,335,73,0,others,1,0.170802062145,1,0,1,5,9,0.92719665272,1,0.0152209965766,1,38.0,92.0,0,92,24,4,0,0,0,video,0,0.0,1,0,0,-1,-1,-0.0880006728202,4,0.0746288100774,-33.0,120.0,-57,-17,-3,335,73,0,1,0.170802062145,0,0,1,sogou
21,4,2,6,0.650565262076,0,0.0,1,5.0,85.0,0,62,13,4,217,55,10,organic,0,0.0,0,0,0,2,5,0.618215271389,0,0.0,1,5.0,202.0,0,57,13,4,0,0,0,forum,0,0.0,1,0,0,0,1,0.0323499906869,0,0.0,0.0,-117.0,5,0,0,217,55,10,0,0.0,-1,0,0,baidu
18,3,6,6,0.727418065548,5,0.0853473355145,1,5.0,150.0,0,25,5,3,417,82,15,encyclopedia,1,0.181425030979,1,0,1,4,6,0.705583756345,1,0.0153884017843,1,5.0,200.0,0,39,7,3,0,0,0,news,0,0.0,1,1,0,2,0,0.0218343092024,4,0.0699589337301,0.0,-50.0,-14,-2,0,417,82,15,1,0.181425030979,0,-1,1,baidu
24,2,3,9,0.934615384615,1,0.024220760652,1,5.0,85.0,0,56,8,1,217,32,1,organic,0,0.0,0,0,0,4,7,0.78728606357,3,0.0399081277321,1,5.0,178.0,0,34,4,2,0,0,0,reading,0,0.0,1,0,0,-1,2,0.147329321046,-2,-0.0156873670801,0.0,-93.0,22,4,-1,217,32,1,0,0.0,-1,0,0,baidu
15,2,3,6,0.727126805778,4,0.0842950228836,1,5.0,85.0,0,21,3,1,223,45,2,organic,0,0.0,0,0,0,5,6,0.740878629933,1,0.0135436268869,1,5.0,87.0,0,48,10,2,240,49,1,organic,0,0.0,0,1,0,-2,0,-0.0137518241545,3,0.0707513959967,0.0,-2.0,-27,-7,-1,-17,-4,1,0,0.0,0,-1,0,baidu
12,3,2,5,0.58640776699,4,0.0655069116108,1,5.0,165.0,0,32,8,2,207,52,4,reading,0,0.0,1,0,0,4,7,0.756302521008,0,0.0,1,5.0,112.0,0,34,10,2,0,0,0,reading,0,0.0,1,0,0,-2,-2,-0.169894754018,4,0.0655069116108,0.0,53.0,-2,-2,0,207,52,4,0,0.0,0,0,0,baidu
27,5,4,10,1.0,11,0.160545169812,1,5.0,243.0,0,36,8,4,0,0,0,experience,4,0.34059999694,1,1,1,5,8,0.86320754717,5,0.0784734133791,1,5.0,90.0,0,34,7,4,0,0,0,experience,0,0.0,1,0,0,-1,2,0.13679245283,6,0.082071756433,0.0,153.0,2,1,0,0,0,0,4,0.34059999694,0,1,1,baidu
30,6,3,10,1.0,12,0.191938704567,1,5.0,214.0,0,84,19,4,203,48,6,others,4,0.419700865094,1,0,1,2,8,0.838888888889,1,0.0168417508418,1,5.0,90.0,0,45,8,6,0,0,0,image_text,0,0.0,1,1,0,1,2,0.161111111111,11,0.175096953726,0.0,124.0,39,11,-2,203,48,6,4,0.419700865094,0,-1,1,baidu
30,6,1,2,0.252747252747,0,0.0,1,5.0,85.0,0,73,14,7,206,41,11,organic,0,0.0,0,0,0,2,6,0.65690376569,0,0.0,1,5.0,112.0,0,91,20,5,0,0,0,forum,0,0.0,1,0,0,-1,-4,-0.404156512943,0,0.0,0.0,-27.0,-18,-6,2,206,41,11,0,0.0,-1,0,0,sogou
21,4,5,10,1.0,9,0.101119485895,1,5.0,109.0,0,92,18,4,253,53,8,image_text,1,0.15475256642,1,0,1,6,9,0.938210227273,7,0.0963171487603,1,5.0,215.0,0,31,7,4,489,113,10,others,1,0.071577167019,1,0,1,-1,1,0.0617897727273,2,0.004802337135,0.0,-106.0,61,11,0,-236,-60,-2,0,0.0831753994009,0,0,0,sogou
27,4,2,6,0.661354581673,4,0.0672033057362,1,5.0,105.0,0,43,8,4,88,20,4,forum,0,0.0,1,0,0,2,5,0.573947110676,0,0.0,1,5.0,87.0,0,65,13,2,234,60,1,organic,0,0.0,0,0,0,0,1,0.0874074709975,4,0.0672033057362,0.0,18.0,-22,-5,2,-146,-40,3,0,0.0,1,0,0,sogou
15,2,3,6,0.722675367047,6,0.110252157407,1,5.0,169.0,0,16,3,1,391,83,2,encyclopedia,1,0.186313543477,1,0,1,5,9,0.932766615147,5,0.0771392440635,1,5.0,90.0,0,64,9,2,0,0,0,image_text,0,0.0,1,0,0,-2,-3,-0.2100912481,1,0.0331129133438,0.0,79.0,-48,-6,-1,391,83,2,1,0.186313543477,0,0,1,baidu
30,4,3,4,0.518413597734,6,0.0957801952463,1,5.0,211.0,0,49,8,6,0,0,0,image,4,0.320830176712,1,0,1,3,6,0.632286995516,0,0.0,1,5.0,87.0,0,40,7,2,224,44,1,organic,0,0.0,0,0,0,0,-2,-0.113873397782,6,0.0957801952463,0.0,124.0,9,1,4,-224,-44,-1,4,0.320830176712,1,0,1,baidu
26,8,3,6,0.702547247329,14,0.198206632801,1,5.0,257.0,0,45,12,14,0,0,0,image,11,0.741686314785,1,0,1,2,8,0.823529411765,0,0.0,1,5.0,136.0,0,60,17,14,0,0,0,forum,0,0.0,1,0,0,1,-2,-0.120982164435,14,0.198206632801,0.0,121.0,-15,-5,0,0,0,0,11,0.741686314785,0,0,1,baidu
24,5,4,7,0.763888888889,5,0.0824659231722,1,5.0,89.0,0,71,18,8,0,0,0,video,0,0.0,1,1,0,4,9,0.926829268293,1,0.0152978056426,1,5.0,90.0,0,80,18,9,0,0,0,image_text,0,0.0,1,0,0,0,-2,-0.162940379404,4,0.0671681175296,0.0,-1.0,-9,0,-1,0,0,0,0,0.0,0,1,0,sogou
30,6,1,2,0.252747252747,0,0.0,1,5.0,85.0,0,36,10,6,227,51,9,organic,0,0.0,0,0,0,2,2,0.317171717172,0,0.0,1,5.0,87.0,0,40,10,6,238,47,9,organic,0,0.0,0,0,0,-1,0,-0.0644244644245,0,0.0,0.0,-2.0,-4,0,0,-11,4,0,0,0.0,0,0,0,sogou
24,5,2,5,0.545842217484,4,0.0719318965449,1,5.0,85.0,0,65,14,4,218,56,7,reading,0,0.0,1,0,0,4,6,0.680733944954,0,0.0,1,5.0,178.0,0,40,10,5,0,0,0,reading,0,0.0,1,0,0,-2,-1,-0.13489172747,4,0.0719318965449,0.0,-93.0,25,4,-1,218,56,7,0,0.0,0,0,0,sogou
26,6,5,8,0.865930599369,9,0.148295767711,1,5.0,150.0,0,45,10,6,0,0,0,image,2,0.370458488228,1,0,1,3,8,0.840909090909,0,0.0,1,5.0,90.0,0,86,22,14,0,0,0,image_text,0,0.0,1,0,0,2,0,0.02502150846,9,0.148295767711,0.0,60.0,-41,-12,-8,0,0,0,2,0.370458488228,0,0,1,baidu
37,8,6,9,0.946134347275,16,0.174283008467,1,5.0,340.0,0,33,6,5,0,0,0,others,3,0.0922534441286,1,0,1,5,10,1.0,11,0.156964560863,1,5.0,132.0,0,36,7,11,0,0,0,forum,1,0.154600550964,1,0,1,1,-1,-0.053865652725,5,0.0173184476039,0.0,208.0,-3,-1,-6,0,0,0,2,-0.0623471068356,0,0,0,sogou
21,6,2,5,0.543010752688,0,0.0,1,5.0,105.0,0,35,10,6,219,49,4,forum,0,0.0,1,0,0,1,3,0.435588507878,0,0.0,1,5.0,246.0,0,56,15,6,0,0,0,forum,0,0.0,1,0,0,1,2,0.107422244811,0,0.0,0.0,-141.0,-21,-5,0,219,49,4,0,0.0,0,0,0,sogou
24,4,4,4,0.571308724832,3,0.148039282952,1,5.0,85.0,0,27,4,2,187,38,4,organic,0,0.0,0,1,0,5,7,0.816584680253,1,0.012782214272,1,5.0,87.0,0,27,4,2,204,39,2,organic,0,0.0,0,1,0,-1,-3,-0.245275955421,2,0.13525706868,0.0,-2.0,0,0,0,-17,-1,2,0,0.0,0,0,0,baidu
30,5,4,8,0.837786259542,3,0.0482863446749,1,5.0,85.0,0,80,15,8,158,32,8,organic,0,0.0,0,1,0,4,9,0.925577416595,1,0.0155595302901,1,5.0,156.0,0,37,7,4,0,0,0,reading,0,0.0,1,1,0,0,-1,-0.0877911570534,2,0.0327268143849,0.0,-71.0,43,8,4,158,32,8,0,0.0,-1,0,0,sogou
27,5,3,10,1.0,7,0.120806058402,1,5.0,109.0,0,81,17,10,235,54,9,image_text,1,0.15475256642,1,1,1,4,10,1.0,1,0.0153624078624,1,5.0,118.0,0,86,20,7,0,0,0,download,0,0.0,1,0,0,-1,0,0.0,6,0.10544365054,0.0,-9.0,-5,-3,3,235,54,9,1,0.15475256642,0,1,1,sogou
24,5,2,4,0.507722007722,0,0.0,1,5.0,188.0,0,28,6,4,224,48,10,reading,0,0.0,1,0,0,5,5,0.652278177458,1,0.0145396410145,1,5.0,178.0,0,40,8,5,0,0,0,reading,0,0.0,1,0,0,-3,-1,-0.144556169736,-1,-0.0145396410145,0.0,10.0,-12,-2,-1,224,48,10,0,0.0,0,0,0,baidu
18,3,4,4,0.487969201155,1,0.0162348698169,1,5.0,105.0,0,37,7,2,216,41,3,others,0,0.0,1,0,0,4,5,0.600550964187,1,0.0167025628183,1,5.0,87.0,0,57,7,2,208,33,4,organic,0,0.0,0,1,0,0,-1,-0.112581763032,0,-0.000467693001348,0.0,18.0,-20,0,0,8,8,-1,0,0.0,1,-1,0,sogou
30,3,3,5,0.63456577816,1,0.0145038948751,1,5.0,85.0,0,40,5,2,220,44,2,organic,0,0.0,0,1,0,4,5,0.644897959184,1,0.0148482374768,1,5.0,180.0,0,65,12,3,0,0,0,forum,0,0.0,1,0,0,-1,0,-0.0103321810237,0,-0.000344342601678,0.0,-95.0,-25,-7,-1,220,44,2,0,0.0,-1,1,0,baidu
18,4,3,8,0.86076986077,9,0.133175926856,1,5.0,109.0,0,34,6,3,234,59,8,image_text,1,0.15475256642,1,0,1,3,8,0.83738317757,3,0.050997451147,1,5.0,87.0,0,56,14,6,232,50,6,organic,0,0.0,0,0,0,0,0,0.0233866831998,6,0.0821784757092,0.0,22.0,-22,-8,-3,2,9,2,1,0.15475256642,1,0,1,sogou
12,1,4,4,0.538461538462,2,0.0317515853925,1,5.0,145.0,0,47,10,0,228,50,0,forum,0,0.0,1,0,0,3,7,0.770851624232,1,0.0159693511054,1,5.0,178.0,0,33,5,1,0,0,0,news,0,0.0,1,1,0,1,-3,-0.23239008577,1,0.0157822342871,0.0,-33.0,14,5,-1,228,50,0,0,0.0,0,-1,0,sogou
33,5,2,5,0.566326530612,2,0.0344245504893,1,5.0,105.0,0,47,10,2,153,34,6,forum,0,0.0,1,0,0,1,4,0.43595505618,0,0.0,1,38.0,92.0,0,46,8,2,0,0,0,forum,0,0.0,1,0,0,1,1,0.130371474432,2,0.0344245504893,-33.0,13.0,1,2,0,153,34,6,0,0.0,0,0,0,sogou
30,4,3,4,0.510536398467,1,0.0301599510034,1,5.0,85.0,0,70,14,6,189,48,9,organic,0,0.0,0,1,0,3,4,0.586698337292,1,0.00194342474628,1,5.0,351.0,0,25,5,3,522,120,2,others,1,0.00699300699301,1,0,1,0,0,-0.0761619388247,0,0.0282165262572,0.0,-266.0,45,9,3,-333,-72,7,-1,-0.00699300699301,-1,1,-1,sogou
27,5,5,9,0.927163667524,10,0.168405946681,1,5.0,255.0,0,46,9,5,0,0,0,image,9,0.704555725636,1,0,1,2,3,0.42492917847,0,0.0,1,5.0,178.0,0,28,6,4,0,0,0,reading,0,0.0,1,1,0,3,6,0.502234489053,10,0.168405946681,0.0,77.0,18,3,1,0,0,0,9,0.704555725636,0,-1,1,sogou
24,5,2,8,0.884848484848,16,0.272614622057,1,5.0,110.0,0,55,10,5,214,51,13,others,2,0.306691449814,1,0,1,3,6,0.637877211238,4,0.0640544886955,1,5.0,132.0,0,49,9,5,0,0,0,others,2,0.233168044077,1,0,1,-1,2,0.24697127361,12,0.208560133362,0.0,-22.0,6,1,0,214,51,13,0,0.073523405737,0,0,0,baidu
15,3,6,8,0.860088365243,11,0.164708925766,1,5.0,169.0,0,22,5,3,484,94,4,encyclopedia,1,0.186313543477,1,0,1,5,7,0.785185185185,3,0.0549524878414,1,5.0,173.0,0,57,12,2,0,0,0,video,1,0.175659485024,1,0,1,1,1,0.0749031800578,8,0.109756437924,0.0,-4.0,-35,-7,1,484,94,4,0,0.0106540584532,0,0,0,sogou
12,2,3,9,0.93536121673,4,0.0622556433488,1,5.0,210.0,0,46,9,2,0,0,0,video,4,0.389838909542,1,0,1,4,7,0.79609375,5,0.0779829545455,1,5.0,157.0,0,19,4,2,0,0,0,others,0,0.0,1,0,0,-1,2,0.13926746673,-1,-0.0157273111966,0.0,53.0,27,5,0,0,0,0,4,0.389838909542,0,0,1,sogou
24,4,2,7,0.74216380182,6,0.102333850797,1,5.0,109.0,0,80,15,6,237,50,12,image_text,1,0.15475256642,1,1,1,1,8,0.805369127517,0,0.0,1,5.0,90.0,0,76,15,6,0,0,0,image_text,0,0.0,1,0,0,1,-1,-0.0632053256968,6,0.102333850797,0.0,19.0,4,0,0,237,50,12,1,0.15475256642,0,1,1,baidu
17,3,4,9,0.92547660312,11,0.174039867795,1,5.0,109.0,0,79,14,2,216,53,2,image_text,1,0.15475256642,1,0,1,4,8,0.824596774194,1,0.0183357771261,1,5.0,90.0,0,85,17,2,0,0,0,image_text,0,0.0,1,0,0,0,1,0.100879828926,10,0.155704090668,0.0,19.0,-6,-3,0,216,53,2,1,0.15475256642,0,0,1,sogou
18,3,1,9,0.92928452579,10,0.17027073836,1,5.0,210.0,0,52,10,5,0,0,0,video,4,0.389838909542,1,0,1,3,9,0.93023255814,5,0.0800466574324,1,5.0,112.0,0,70,16,2,0,0,0,video,0,0.0,1,0,0,-2,0,-0.000948032349186,5,0.0902240809281,0.0,98.0,-18,-6,3,0,0,0,4,0.389838909542,0,0,1,sogou
12,2,2,4,0.55497382199,2,0.059072448536,1,5.0,85.0,0,88,18,6,226,44,8,organic,0,0.0,0,0,0,3,8,0.883299798793,1,0.00164624108286,1,5.0,166.0,0,78,18,2,0,0,0,reading,0,0.0,1,0,0,-1,-4,-0.328325976803,1,0.0574262074532,0.0,-81.0,10,0,4,226,44,8,0,0.0,-1,0,0,sogou
29,5,2,4,0.514285714286,0,0.0,1,5.0,145.0,0,34,6,3,358,88,12,forum,0,0.0,1,0,0,2,2,0.325581395349,0,0.0,1,5.0,87.0,0,86,17,12,235,43,29,organic,0,0.0,0,0,0,0,2,0.188704318937,0,0.0,0.0,58.0,-52,-11,-9,123,45,-17,0,0.0,1,0,0,sogou
39,6,2,8,0.839924670433,8,0.13045456773,1,5.0,109.0,0,85,13,3,172,27,8,image_text,1,0.15475256642,1,0,1,2,9,0.894242068155,0,0.0,1,5.0,90.0,0,91,15,5,0,0,0,image_text,0,0.0,1,0,0,0,-1,-0.054317397722,8,0.13045456773,0.0,19.0,-6,-2,-2,172,27,8,1,0.15475256642,0,0,1,baidu
21,3,2,4,0.500978473581,3,0.0495147644025,1,5.0,85.0,0,67,15,4,207,51,3,organic,0,0.0,0,0,0,2,7,0.779374471682,0,0.0,1,5.0,180.0,0,57,12,3,0,0,0,forum,0,0.0,1,0,0,0,-3,-0.278395998101,3,0.0495147644025,0.0,-95.0,10,3,1,207,51,3,0,0.0,-1,0,0,baidu
30,5,2,2,0.23937360179,1,0.0188680422145,1,5.0,85.0,0,43,8,4,213,43,8,organic,0,0.0,0,0,0,2,5,0.5203969129,0,0.0,1,5.0,87.0,0,67,12,10,167,35,5,organic,0,0.0,0,0,0,0,-3,-0.28102331111,1,0.0188680422145,0.0,-2.0,-24,-4,-6,46,8,3,0,0.0,0,0,0,baidu
18,3,2,5,0.659090909091,4,0.0628528156409,1,5.0,65.0,0,24,4,3,77,32,0,organic,0,0.0,0,1,0,3,5,0.660947712418,2,0.0297207367796,1,5.0,283.0,0,52,11,4,0,0,0,others,0,0.0,1,0,0,-1,0,-0.00185680332739,2,0.0331320788614,0.0,-218.0,-28,-7,-1,77,32,0,0,0.0,-1,1,0,sogou
24,4,3,5,0.619856887299,11,0.211220913607,1,5.0,256.0,0,43,8,4,0,0,0,image,8,0.72476911013,1,0,1,3,6,0.664488017429,0,0.0,1,5.0,90.0,0,46,11,4,0,0,0,image_text,0,0.0,1,0,0,0,-1,-0.0446311301304,11,0.211220913607,0.0,166.0,-3,-3,0,0,0,0,8,0.72476911013,0,0,1,baidu
18,3,6,9,0.950437317784,6,0.101121744502,1,5.0,85.0,0,24,4,3,225,39,6,others,0,0.0,1,0,0,4,7,0.835849056604,2,0.0621573698544,1,13.0,164.0,0,18,3,3,0,0,0,others,0,0.0,1,0,0,2,2,0.11458826118,4,0.0389643746479,-8.0,-79.0,6,1,0,225,39,6,0,0.0,0,0,0,sogou
22,4,3,5,0.619002822201,6,0.108750922374,1,5.0,109.0,0,87,18,6,186,36,10,image_text,1,0.15475256642,1,0,1,3,4,0.31946403385,11,0.154281318118,1,10.0,279.0,0,31,6,2,265,52,2,others,0,0.0,1,0,0,0,1,0.299538788351,-5,-0.045530395744,-5.0,-170.0,56,12,4,-79,-16,8,1,0.15475256642,0,0,1,sogou
24,4,3,8,0.872563718141,13,0.141945291295,1,5.0,303.0,0,81,16,6,227,50,4,others,7,0.27458377808,1,0,1,5,10,1.0,1,0.0130762695249,1,5.0,90.0,0,72,15,5,0,0,0,image_text,0,0.0,1,0,0,-2,-2,-0.127436281859,12,0.12886902177,0.0,213.0,9,1,1,227,50,4,7,0.27458377808,0,0,1,sogou
15,2,4,8,0.828525641026,6,0.063200004766,1,5.0,109.0,0,22,4,2,0,0,0,encyclopedia,0,0.0,1,0,0,5,9,0.938385269122,1,0.0128817924285,1,5.0,178.0,0,65,15,3,0,0,0,forum,0,0.0,1,0,0,-1,-1,-0.109859628096,5,0.0503182123375,0.0,-69.0,-43,-11,-1,0,0,0,0,0.0,0,0,0,baidu
