@relation output

@attribute char_length numeric
@attribute word_length numeric
@attribute baidu_vertical_types_number numeric
@attribute baidu_vertical_results_number numeric
@attribute baidu_vertical_results_area_fraction numeric
@attribute baidu_total_images_number numeric
@attribute baidu_total_images_area_fraction numeric
@attribute baidu_rank_by_type_1 numeric
@attribute baidu_position_y_1 numeric
@attribute baidu_height_1 numeric
@attribute baidu_distance_by_type_1 numeric
@attribute baidu_title_char_length_1 numeric
@attribute baidu_title_word_length_1 numeric
@attribute baidu_title_matches_1 numeric
@attribute baidu_snippet_char_length_1 numeric
@attribute baidu_snippet_word_length_1 numeric
@attribute baidu_snippet_matches_1 numeric
@attribute baidu_vertical_type_1 {forum,encyclopedia,image_text,organic,video,reading,download,others,image,news,experience,gps_map}
@attribute baidu_images_number_1 numeric
@attribute baidu_images_area_fraction_1 numeric
@attribute baidu_is_vertical_1 numeric
@attribute baidu_is_identical_url_1 numeric
@attribute baidu_had_image_1 numeric
@attribute sogou_vertical_types_number numeric
@attribute sogou_vertical_results_number numeric
@attribute sogou_vertical_results_area_fraction numeric
@attribute sogou_total_images_number numeric
@attribute sogou_total_images_area_fraction numeric
@attribute sogou_rank_by_type_1 numeric
@attribute sogou_position_y_1 numeric
@attribute sogou_height_1 numeric
@attribute sogou_distance_by_type_1 numeric
@attribute sogou_title_char_length_1 numeric
@attribute sogou_title_word_length_1 numeric
@attribute sogou_title_matches_1 numeric
@attribute sogou_snippet_char_length_1 numeric
@attribute sogou_snippet_word_length_1 numeric
@attribute sogou_snippet_matches_1 numeric
@attribute sogou_vertical_type_1 {organic,image_text,download,others,video,reading,forum,experience,image,news,encyclopedia,gps_map}
@attribute sogou_images_number_1 numeric
@attribute sogou_images_area_fraction_1 numeric
@attribute sogou_is_vertical_1 numeric
@attribute sogou_is_identical_url_1 numeric
@attribute sogou_had_image_1 numeric
@attribute delta_vertical_types_number numeric
@attribute delta_vertical_results_number numeric
@attribute delta_vertical_results_area_fraction numeric
@attribute delta_total_images_number numeric
@attribute delta_total_images_area_fraction numeric
@attribute delta_position_y_1 numeric
@attribute delta_height_1 numeric
@attribute delta_title_char_length_1 numeric
@attribute delta_title_word_length_1 numeric
@attribute delta_title_matches_1 numeric
@attribute delta_snippet_char_length_1 numeric
@attribute delta_snippet_word_length_1 numeric
@attribute delta_snippet_matches_1 numeric
@attribute delta_images_number_1 numeric
@attribute delta_images_area_fraction_1 numeric
@attribute delta_is_vertical_1 numeric
@attribute delta_is_identical_url_1 numeric
@attribute delta_had_image_1 numeric
@attribute preference {different,tie}

@data
12,2,5,9,0.933018,7,0.122644,1,5,169,0,19,4,2,495,105,2,encyclopedia,1,0.186314,1,0,1,3,7,0.768206,4,0.072495,1,5,206,0,31,6,2,0,0,0,video,4,0.396258,1,0,1,2,2,0.164812,3,0.05015,0,-37,-12,-2,0,495,105,2,-3,-0.209944,0,0,0,different
21,4,3,9,0.91343,1,0.013647,1,5,107,0,92,18,1,225,47,2,organic,0,0,0,0,0,4,7,0.791367,1,0.01454,1,5,202,0,56,13,4,0,0,0,forum,0,0,1,0,0,-1,2,0.122064,0,-0.000892,0,-95,36,5,-3,225,47,2,0,0,-1,0,0,different
12,1,3,10,1,10,0.142191,1,5,109,0,61,10,1,221,49,1,others,1,0.154753,1,0,1,4,7,0.872149,10,0.115272,1,5,87,0,55,9,1,231,48,1,organic,0,0,0,0,0,-1,3,0.127851,0,0.026919,0,22,6,1,0,-10,1,0,1,0.154753,1,0,1,different
12,2,4,7,0.772321,4,0.12857,1,5,89,0,57,11,4,0,0,0,others,0,0,1,0,0,3,5,0.64227,4,0.09799,1,5,87,0,79,17,6,242,51,8,organic,0,0,0,1,0,1,2,0.130052,0,0.030579,0,2,-22,-6,-2,-242,-51,-8,0,0,1,-1,0,different
15,3,5,10,1,13,0.15953,1,5,250,0,30,6,3,0,0,0,others,2,0.083643,1,0,1,6,10,1,11,0.138108,1,5,112,0,93,20,7,0,0,0,image_text,0,0,1,0,0,-1,0,0,2,0.021423,0,138,-63,-14,-4,0,0,0,2,0.083643,0,0,1,different
24,4,3,8,0.837941,4,0.067751,1,5,129,0,28,6,2,198,49,7,forum,1,0.13076,1,0,1,3,8,0.833969,0,0,1,5,112,0,37,9,0,0,0,0,reading,0,0,1,0,0,0,0,0.003971,4,0.067751,0,17,-9,-3,2,198,49,7,1,0.13076,0,0,1,different
15,3,2,7,0.754335,7,0.113754,1,5,109,0,73,15,3,203,42,5,image_text,1,0.154753,1,1,1,3,9,0.920981,1,0.016521,1,5,90,0,73,15,3,0,0,0,image_text,0,0,1,1,0,-1,-2,-0.166646,6,0.097233,0,19,0,0,0,203,42,5,1,0.154753,0,0,1,different
9,2,7,10,1,10,0.130816,1,5,318,0,60,12,2,282,64,1,video,1,0.113868,1,0,1,5,10,1,7,0.07754,1,5,135,0,54,12,2,0,0,0,video,0,0,1,0,0,2,0,0,3,0.053276,0,183,6,0,0,282,64,1,1,0.113868,0,0,1,different
9,1,4,10,1,6,0.057227,1,5,133,0,16,3,1,349,67,1,others,0,0,1,0,0,4,10,1,10,0.042024,1,13,258,0,67,17,1,0,0,0,others,1,0.065203,1,0,1,0,0,0,-4,0.015203,-8,-125,-51,-14,0,349,67,1,-1,-0.065203,0,0,-1,different
24,5,2,2,0.239106,1,0.018847,1,5,85,0,40,8,5,212,52,8,organic,0,0,0,0,0,2,2,0.279503,0,0,1,5,87,0,43,11,3,234,53,8,organic,0,0,0,0,0,0,0,-0.040397,1,0.018847,0,-2,-3,-3,2,-22,-1,0,0,0,0,0,0,different
28,5,3,4,0.530331,4,0.093229,1,5,195,0,56,13,4,352,82,0,others,1,0.185692,1,0,1,3,7,0.748312,1,0.01754,1,5,134,0,54,11,4,0,0,0,video,0,0,1,1,0,0,-3,-0.217982,3,0.075689,0,61,2,2,0,352,82,0,1,0.185692,0,-1,1,different
24,5,4,9,0.936803,8,0.114377,1,5,243,0,31,7,5,0,0,0,experience,4,0.3406,1,1,1,4,8,0.884462,7,0.093382,1,5,216,0,28,6,3,0,0,0,experience,3,0.283434,1,0,1,0,1,0.052341,1,0.020995,0,27,3,1,2,0,0,0,1,0.057166,0,1,0,different
12,2,1,4,0.460888,4,0.071324,1,5,109,0,12,2,2,222,36,4,image_text,1,0.154753,1,1,1,3,4,0.574576,1,0.015414,1,5,87,0,12,2,2,227,43,4,organic,0,0,0,1,0,-2,0,-0.113688,3,0.055909,0,22,0,0,0,-5,-7,0,1,0.154753,1,0,1,different
30,4,1,3,0.354664,3,0.054885,1,5,109,0,74,15,4,246,51,5,image_text,1,0.154753,1,0,1,2,5,0.547347,0,0,1,5,90,0,59,10,5,0,0,0,image_text,0,0,1,0,0,-1,-2,-0.192683,3,0.054885,0,19,15,5,-1,246,51,5,1,0.154753,0,0,1,different
21,5,3,7,0.771829,10,0.151544,1,5,243,0,67,13,4,0,0,0,experience,4,0.3406,1,1,1,4,9,0.858322,4,0.062672,1,24,257,0,67,13,4,0,0,0,experience,3,0.290757,1,1,1,-1,-2,-0.086493,6,0.088872,-19,-14,0,0,0,0,0,0,1,0.049843,0,0,0,different
9,1,4,8,0.864434,9,0.160707,1,5,195,0,41,8,1,357,79,1,others,1,0.185692,1,0,1,5,9,0.943506,7,0.11141,1,5,220,0,40,8,1,299,63,0,others,1,0.158678,1,0,1,-1,-1,-0.079073,2,0.049297,0,-25,1,0,0,58,16,1,0,0.027015,0,0,0,different
15,2,3,9,0.908076,7,0.10144,1,5,109,0,68,13,1,211,45,2,image_text,1,0.154753,1,1,1,3,10,1,0,0,1,5,90,0,68,13,1,0,0,0,image_text,0,0,1,1,0,0,-1,-0.091924,7,0.10144,0,19,0,0,0,211,45,2,1,0.154753,0,0,1,tie
15,3,4,10,1,13,0.196241,1,5,129,0,22,5,3,323,74,9,encyclopedia,1,0.158655,1,0,1,6,9,0.9497,6,0.088594,1,5,206,0,34,7,3,0,0,0,video,4,0.396258,1,0,1,-2,1,0.0503,7,0.107647,0,-77,-12,-2,0,323,74,9,-3,-0.237602,0,0,0,different
30,5,2,2,0.289446,1,0.017626,1,5,168,0,40,7,2,197,35,8,reading,0,0,1,0,0,2,8,0.841241,0,0,1,5,87,0,24,4,3,228,37,13,organic,0,0,0,1,0,0,-6,-0.551795,1,0.017626,0,81,16,3,-1,-31,-2,-5,0,0,1,-1,0,tie
33,5,1,2,0.242762,2,0.037568,1,5,85,0,71,12,3,205,55,2,organic,0,0,0,0,0,3,4,0.502857,2,0.034646,1,5,87,0,87,14,5,219,37,2,organic,0,0,0,0,0,-2,-2,-0.260095,0,0.002922,0,-2,-16,-2,-2,-14,18,0,0,0,0,0,0,different
24,4,3,9,0.926343,7,0.117911,1,5,120,0,85,17,8,169,33,7,download,1,0.170555,1,0,1,3,10,1,2,0.028056,1,5,231,0,61,11,4,155,46,4,others,2,0.14684,1,0,1,0,-1,-0.073657,5,0.089854,0,-111,24,6,4,14,-13,3,-1,0.023715,0,0,0,different
15,2,3,9,0.938717,10,0.129399,1,5,109,0,75,17,2,302,66,3,others,1,0.154753,1,0,1,5,7,0.892725,8,0.145782,1,5,320,0,59,9,2,0,0,0,others,4,0.367906,1,0,1,-2,2,0.045992,2,-0.016383,0,-211,16,8,0,302,66,3,-3,-0.213153,0,0,0,different
12,2,6,7,0.778068,1,0.014681,1,5,253,0,0,0,0,0,0,0,others,0,0,1,0,0,3,8,0.867241,0,0,1,5,112,0,19,4,2,0,0,0,forum,0,0,1,1,0,3,-1,-0.089173,1,0.014681,0,141,-19,-4,-2,0,0,0,0,0,0,-1,0,different
21,4,2,8,0.860656,11,0.178635,1,5,210,0,55,11,6,0,0,0,video,4,0.389839,1,0,1,3,9,0.933891,10,0.151699,1,5,128,0,82,18,5,0,0,0,video,1,0.159432,1,0,1,-1,-1,-0.073235,1,0.026936,0,82,-27,-7,1,0,0,0,3,0.230407,0,0,0,different
19,4,3,4,0.457052,2,0.035775,1,5,106,0,33,8,4,234,54,0,others,0,0,1,1,0,3,8,0.86562,1,0.015872,1,5,157,0,33,8,4,0,0,0,others,0,0,1,1,0,0,-4,-0.408568,1,0.019903,0,-51,0,0,0,234,54,0,0,0,0,0,0,different
15,2,3,5,0.582317,2,0.034285,1,5,85,0,84,18,1,193,43,1,organic,0,0,0,0,0,3,6,0.702055,2,0.031146,1,5,87,0,72,11,1,138,26,1,organic,0,0,0,0,0,0,-1,-0.119738,0,0.003139,0,-2,12,7,0,55,17,0,0,0,0,0,0,different
12,2,6,10,1,13,0.171484,1,5,340,0,36,7,2,0,0,0,others,3,0.092253,1,0,1,8,10,1,11,0.179694,1,5,113,0,19,4,2,0,0,0,encyclopedia,0,0,1,0,0,-2,0,0,2,-0.00821,0,227,17,3,0,0,0,0,3,0.092253,0,0,1,different
21,4,2,4,0.459746,3,0.053606,1,5,109,0,60,10,2,220,51,0,image_text,1,0.154753,1,0,1,3,6,0.635602,0,0,1,5,135,0,31,7,2,0,0,0,others,0,0,1,0,0,-1,-2,-0.175856,3,0.053606,0,-26,29,3,0,220,51,0,1,0.154753,0,0,1,tie
21,4,3,7,0.791361,6,0.091283,1,5,114,0,75,16,5,148,30,6,download,1,0.147965,1,0,1,4,8,0.834128,3,0.05179,1,5,231,0,52,10,6,145,45,4,others,2,0.14684,1,0,1,-1,-1,-0.042767,3,0.039493,0,-117,23,6,-1,3,-15,2,-1,0.001125,0,0,0,different
30,4,3,4,0.509615,1,0.016219,1,5,85,0,43,7,3,220,47,3,organic,0,0,0,0,0,1,1,0.185224,0,0,1,5,87,0,43,7,3,227,46,3,organic,0,0,0,1,0,2,3,0.324392,1,0.016219,0,-2,0,0,0,-7,1,0,0,0,0,-1,0,different
21,4,3,4,0.490509,2,0.033702,1,5,109,0,68,15,5,237,56,3,image_text,1,0.154753,1,0,1,3,4,0.572131,1,0.014909,1,5,87,0,91,15,3,240,48,5,organic,0,0,0,0,0,0,0,-0.081622,1,0.018793,0,22,-23,0,2,-3,8,-2,1,0.154753,1,0,1,different
21,3,2,8,0.847807,3,0.045304,1,5,85,0,79,18,3,190,40,1,organic,0,0,0,1,0,3,5,0.620311,1,0.016641,1,5,87,0,72,13,2,186,43,2,organic,0,0,0,0,0,-1,3,0.227496,2,0.028662,0,-2,7,5,1,4,-3,-1,0,0,0,1,0,different
21,5,1,10,1,10,0.155037,1,5,109,0,87,19,8,197,40,5,image_text,1,0.154753,1,0,1,2,3,0.393426,3,0.111527,1,5,90,0,86,20,9,0,0,0,image_text,0,0,1,0,0,-1,7,0.606574,7,0.04351,0,19,1,-1,-1,197,40,5,1,0.154753,0,0,1,different
54,9,1,1,0.177419,0,0,1,5,165,0,68,18,6,216,56,13,reading,0,0,1,0,0,2,3,0.384226,0,0,1,5,156,0,52,9,6,0,0,0,reading,0,0,1,0,0,-1,-2,-0.206807,0,0,0,9,16,9,0,216,56,13,0,0,0,0,0,different
12,2,4,5,0.549395,4,0.071644,1,5,111,0,75,13,2,153,38,2,image_text,1,0.151964,1,1,1,4,7,0.803759,5,0.075051,1,5,87,0,66,14,2,224,44,2,organic,0,0,0,0,0,0,-2,-0.254364,-1,-0.003407,0,24,9,-1,0,-71,-6,0,1,0.151964,1,1,1,tie
17,5,4,9,0.911862,10,0.151544,1,5,105,0,21,6,4,128,27,0,forum,0,0,1,0,0,5,8,0.84153,1,0.016566,1,5,134,0,43,10,1,0,0,0,reading,0,0,1,0,0,-1,1,0.070332,9,0.134978,0,-29,-22,-4,3,128,27,0,0,0,0,0,0,tie
12,2,4,6,0.676497,1,0.015074,1,5,188,0,31,7,2,225,50,3,reading,0,0,1,0,0,5,7,0.795133,1,0.014277,1,5,158,0,48,11,2,0,0,0,forum,0,0,1,0,0,-1,-1,-0.118637,0,0.000797,0,30,-17,-4,0,225,50,3,0,0,0,0,0,different
25,5,3,6,0.665354,4,0.06641,1,5,85,0,88,19,4,192,59,4,organic,0,0,0,0,0,3,8,0.823171,0,0,1,5,90,0,51,12,4,0,0,0,image_text,0,0,1,1,0,0,-2,-0.157816,4,0.06641,0,-5,37,7,0,192,59,4,0,0,-1,-1,0,different
39,8,1,3,0.404404,0,0,1,5,188,0,49,10,6,224,52,20,reading,0,0,1,0,0,2,5,0.581328,0,0,1,5,87,0,51,11,8,233,51,10,organic,0,0,0,0,0,-1,-2,-0.176924,0,0,0,101,-2,-1,-2,-9,1,10,0,0,1,0,0,tie
12,2,3,5,0.597919,3,0.05128,1,5,109,0,90,19,6,224,49,8,image_text,1,0.154753,1,0,1,3,4,0.640496,1,0.012527,1,5,313,0,49,10,3,1569,427,2,others,0,0,1,0,0,0,1,-0.042577,2,0.038753,0,-204,41,9,3,-1345,-378,6,1,0.154753,0,0,1,different
21,4,4,8,0.853229,2,0.03301,1,5,125,0,74,16,2,173,35,5,forum,0,0,1,0,0,1,3,0.398815,0,0,1,5,87,0,76,19,4,237,53,5,organic,0,0,0,0,0,3,5,0.454414,2,0.03301,0,38,-2,-3,-2,-64,-18,0,0,0,1,0,0,different
12,2,5,10,1,23,0.226987,1,5,340,0,36,7,2,0,0,0,others,3,0.092253,1,0,1,6,10,1,7,0.101318,1,5,215,0,31,6,2,846,190,25,others,1,0.071577,1,0,1,-1,0,0,16,0.125668,0,125,5,1,0,-846,-190,-25,2,0.020676,0,0,0,different
17,3,1,1,0.124571,1,0.019278,1,5,85,0,74,19,0,193,37,3,organic,0,0,0,0,0,4,7,0.739261,0,0,1,5,87,0,23,4,0,207,52,0,organic,0,0,0,0,0,-3,-6,-0.614689,1,0.019278,0,-2,51,15,0,-14,-15,3,0,0,0,0,0,different
24,3,2,4,0.504373,8,0.136134,1,5,109,0,59,10,3,218,40,4,image_text,1,0.154753,1,1,1,3,6,0.678076,4,0.110228,1,5,87,0,90,19,5,236,48,9,organic,0,0,0,0,0,-1,-2,-0.173703,4,0.025906,0,22,-31,-9,-2,-18,-8,-5,1,0.154753,1,1,1,different
24,3,3,5,0.609016,7,0.121868,1,5,109,0,51,11,2,242,54,4,image_text,1,0.154753,1,0,1,4,6,0.621739,0,0,1,5,90,0,90,19,3,0,0,0,image_text,0,0,1,0,0,-1,-1,-0.012723,7,0.121868,0,19,-39,-8,-1,242,54,4,1,0.154753,0,0,1,different
11,3,5,9,0.935213,10,0.140567,1,5,216,0,32,7,3,0,0,0,news,1,0.08434,1,1,1,4,8,0.864275,5,0.077861,1,5,90,0,18,5,3,0,0,0,others,0,0,1,0,0,1,1,0.070939,5,0.062706,0,126,14,2,0,0,0,0,1,0.08434,0,1,1,different
15,3,3,8,0.862903,3,0.049516,1,5,131,0,84,14,2,0,0,0,forum,0,0,1,0,0,3,7,0.755389,0,0,1,5,87,0,65,16,2,237,58,3,organic,0,0,0,0,0,0,1,0.107514,3,0.049516,0,44,19,-2,0,-237,-58,-3,0,0,1,0,0,different
18,4,2,5,0.540123,0,0,1,5,85,0,34,7,4,212,53,7,reading,0,0,1,0,0,4,7,0.770044,0,0,1,5,202,0,53,13,4,0,0,0,forum,0,0,1,0,0,-2,-2,-0.229921,0,0,0,-117,-19,-6,0,212,53,7,0,0,0,0,0,different
28,4,2,4,0.522472,3,0.047382,1,5,231,0,0,0,0,0,0,0,forum,0,0,1,0,0,4,5,0.620087,1,0.015886,1,5,190,0,63,13,4,0,0,0,forum,0,0,1,0,0,-2,-1,-0.097615,2,0.031496,0,41,-63,-13,-4,0,0,0,0,0,0,0,0,different
13,2,6,10,1,7,0.091212,1,5,169,0,20,4,2,472,92,4,encyclopedia,1,0.186314,1,0,1,4,10,1,4,0.054589,1,5,134,0,64,13,2,0,0,0,video,0,0,1,1,0,2,0,0,3,0.036623,0,35,-44,-9,0,472,92,4,1,0.186314,0,-1,1,different
17,3,3,8,0.850824,11,0.176532,1,5,109,0,65,13,2,207,41,4,image_text,1,0.154753,1,1,1,5,7,0.788782,2,0.031883,1,5,67,0,88,18,3,117,22,3,organic,0,0,0,0,0,-2,1,0.062042,9,0.144649,0,42,-23,-5,-1,90,19,1,1,0.154753,1,1,1,tie
12,2,1,10,1,13,0.200652,1,5,210,0,46,9,4,0,0,0,video,4,0.389839,1,0,1,3,10,1,1,0.015586,1,5,98,0,59,12,1,0,0,0,others,0,0,1,0,0,-2,0,0,12,0.185066,0,112,-13,-3,3,0,0,0,4,0.389839,0,0,1,different
32,6,4,7,0.790887,9,0.135969,1,5,261,0,70,16,5,0,0,0,experience,4,0.31711,1,1,1,4,8,0.847902,0,0,1,5,90,0,70,16,5,0,0,0,experience,0,0,1,1,0,0,-1,-0.057015,9,0.135969,0,171,0,0,0,0,0,0,4,0.31711,0,0,1,different
24,6,4,7,0.785354,8,0.126463,1,5,243,0,40,9,3,0,0,0,experience,4,0.3406,1,1,1,5,10,1,1,0.016211,1,5,90,0,40,9,3,0,0,0,experience,0,0,1,1,0,-1,-3,-0.214646,7,0.110252,0,153,0,0,0,0,0,0,4,0.3406,0,0,1,different
15,3,5,8,0.877786,9,0.125387,1,5,169,0,22,5,3,507,99,5,encyclopedia,1,0.186314,1,0,1,5,9,0.943762,1,0.011758,1,5,161,0,38,9,3,0,0,0,others,0,0,1,0,0,0,-1,-0.065976,8,0.113629,0,8,-16,-4,0,507,99,5,1,0.186314,0,0,1,different
40,6,2,2,0.286911,1,0.017663,1,5,165,0,47,8,3,206,45,6,reading,0,0,1,0,0,2,4,0.461856,0,0,1,5,178,0,86,15,4,0,0,0,reading,0,0,1,0,0,0,-2,-0.174945,1,0.017663,0,-13,-39,-7,-1,206,45,6,0,0,0,0,0,tie
27,3,4,8,0.844749,4,0.068191,1,5,120,0,49,10,1,210,57,1,video,1,0.170555,1,0,1,2,5,0.559915,0,0,1,5,112,0,62,13,3,0,0,0,video,0,0,1,1,0,2,3,0.284834,4,0.068191,0,8,-13,-3,-2,210,57,1,1,0.170555,0,-1,1,different
21,5,5,6,0.715719,7,0.125993,1,5,169,0,28,7,5,500,99,8,encyclopedia,1,0.186314,1,0,1,4,9,0.933486,2,0.040595,1,5,220,0,52,12,5,329,68,3,others,1,0.158678,1,0,1,1,-3,-0.217767,5,0.085398,0,-51,-24,-5,0,171,31,5,0,0.027636,0,0,0,different
15,2,3,9,0.934966,16,0.252737,1,5,210,0,49,9,2,0,0,0,video,4,0.389839,1,0,1,6,7,0.795934,9,0.160017,1,5,206,0,34,6,2,0,0,0,video,4,0.396258,1,0,1,-3,2,0.139031,7,0.09272,0,4,15,3,0,0,0,0,0,-0.006419,0,0,0,different
24,4,3,7,0.779602,9,0.14443,1,5,85,0,81,15,7,220,47,11,organic,0,0,0,0,0,3,4,0.500956,4,0.078039,1,5,87,0,83,16,7,225,42,9,organic,0,0,0,0,0,0,3,0.278646,5,0.066391,0,-2,-2,-1,0,-5,5,2,0,0,0,0,0,different
36,6,3,7,0.783347,9,0.147327,1,5,120,0,51,10,5,164,46,5,video,1,0.170555,1,0,1,3,5,0.724928,0,0,1,5,244,0,32,7,4,0,0,0,video,0,0,1,0,0,0,2,0.058419,9,0.147327,0,-124,19,3,1,164,46,5,1,0.170555,0,0,1,different
24,4,3,7,0.770609,6,0.097137,1,5,109,0,70,13,4,201,56,2,image_text,1,0.154753,1,1,1,2,6,0.683924,1,0.027601,1,5,90,0,57,12,3,0,0,0,image_text,0,0,1,1,0,1,1,0.086686,5,0.069536,0,19,13,1,1,201,56,2,1,0.154753,0,0,1,tie
21,2,3,3,0.455627,1,0.015433,1,5,201,0,0,0,0,0,0,0,others,0,0,1,0,0,3,4,0.538869,1,0.016068,1,5,180,0,57,11,2,0,0,0,forum,0,0,1,0,0,0,-1,-0.083243,0,-0.000635,0,21,-57,-11,-2,0,0,0,0,0,0,0,0,different
15,3,4,10,1,8,0.152007,1,5,89,0,24,4,3,0,0,0,others,0,0,1,0,0,4,5,0.651442,3,0.076243,1,5,87,0,77,17,9,220,47,11,organic,0,0,0,1,0,0,5,0.348558,5,0.075764,0,2,-53,-13,-6,-220,-47,-11,0,0,1,-1,0,different
15,2,4,10,1,12,0.190826,1,5,167,0,0,0,0,275,53,5,forum,1,0.162957,1,0,1,6,9,0.940206,8,0.145561,1,5,112,0,92,19,2,0,0,0,forum,0,0,1,0,0,-2,1,0.059794,4,0.045265,0,55,-92,-19,-2,275,53,5,1,0.162957,0,0,1,different
18,3,5,8,0.845783,11,0.16462,1,5,165,0,28,6,3,218,60,7,reading,0,0,1,0,0,5,7,0.761644,1,0.016611,1,5,112,0,18,3,2,0,0,0,others,0,0,1,1,0,0,1,0.084139,10,0.148009,0,53,10,3,1,218,60,7,0,0,0,-1,0,different
15,2,6,9,0.946574,9,0.178956,1,5,85,0,33,5,1,231,46,4,organic,0,0,0,0,0,5,9,0.966603,25,0.156899,1,5,87,0,27,4,1,231,41,8,organic,0,0,0,0,0,1,0,-0.020028,-16,0.022057,0,-2,6,1,0,0,5,-4,0,0,0,0,0,different
28,6,5,10,1,9,0.126013,1,5,109,0,87,16,6,226,47,13,image_text,1,0.154753,1,0,1,4,8,0.820619,1,0.018752,1,5,90,0,75,15,11,0,0,0,image_text,0,0,1,0,0,1,2,0.179381,8,0.107261,0,19,12,1,-5,226,47,13,1,0.154753,0,0,1,different
10,3,5,8,0.855422,8,0.123462,1,5,169,0,17,5,3,493,97,6,encyclopedia,1,0.186314,1,0,1,5,7,0.791534,1,0.014528,1,5,87,0,64,14,3,208,40,0,organic,0,0,0,1,0,0,1,0.063888,7,0.108934,0,82,-47,-9,0,285,57,6,1,0.186314,1,-1,1,different
29,6,4,10,1,11,0.162512,1,5,261,0,33,7,4,0,0,0,experience,4,0.31711,1,1,1,5,10,1,13,0.154904,1,5,216,0,33,7,4,0,0,0,experience,3,0.283434,1,1,1,-1,0,0,-2,0.007608,0,45,0,0,0,0,0,0,1,0.033676,0,0,0,different
14,4,5,8,0.85962,8,0.138361,1,5,169,0,16,4,2,272,69,6,encyclopedia,1,0.186314,1,0,1,4,9,0.933077,7,0.114151,1,5,173,0,49,11,3,0,0,0,video,1,0.175659,1,0,1,1,-1,-0.073457,1,0.02421,0,-4,-33,-7,-1,272,69,6,0,0.010654,0,0,0,different
28,5,3,4,0.45629,2,0.035966,1,5,125,0,62,10,3,0,0,0,others,0,0,1,0,0,2,3,0.411594,0,0,1,5,224,0,63,14,5,0,0,0,forum,0,0,1,0,0,1,1,0.044696,2,0.035966,0,-99,-1,-4,-2,0,0,0,0,0,0,0,0,different
9,1,6,7,0.771224,4,0.072758,1,5,150,0,16,3,1,331,79,3,encyclopedia,1,0.181425,1,0,1,5,9,0.934488,2,0.046076,1,5,133,0,43,8,1,0,0,0,others,0,0,1,0,0,1,-2,-0.163264,2,0.026682,0,17,-27,-5,0,331,79,3,1,0.181425,0,0,1,different
36,5,2,7,0.775923,9,0.1587,1,5,210,0,70,12,5,0,0,0,video,4,0.389839,1,0,1,5,8,0.876701,5,0.079918,1,5,112,0,82,19,5,0,0,0,video,0,0,1,0,0,-3,-1,-0.100779,4,0.078781,0,98,-12,-7,0,0,0,0,4,0.389839,0,0,1,different
15,3,3,9,0.937865,2,0.027291,1,5,110,0,22,5,3,295,67,3,others,0,0,1,0,0,5,9,0.936681,3,0.075829,1,5,113,0,20,5,2,0,0,0,encyclopedia,0,0,1,0,0,-2,0,0.001184,-1,-0.048538,0,-3,2,0,1,295,67,3,0,0,0,0,0,different
9,1,4,6,0.677998,5,0.076819,1,5,116,0,28,5,1,0,0,0,image,2,0.234041,1,0,1,6,8,0.87373,4,0.093019,1,5,113,0,16,3,1,0,0,0,encyclopedia,0,0,1,0,0,-2,-2,-0.195732,1,-0.0162,0,3,12,2,0,0,0,0,2,0.234041,0,0,1,different
30,4,2,3,0.39899,0,0,1,5,145,0,33,8,1,204,55,2,reading,0,0,1,0,0,2,3,0.384226,0,0,1,5,87,0,30,4,4,240,45,9,organic,0,0,0,1,0,0,0,0.014763,0,0,0,58,3,4,-3,-36,10,-7,0,0,1,-1,0,different
12,2,5,10,1,9,0.128191,1,5,129,0,19,4,2,323,64,3,encyclopedia,1,0.158655,1,0,1,6,9,0.931658,5,0.088101,1,5,133,0,25,5,2,0,0,0,others,0,0,1,0,0,-1,1,0.068342,4,0.04009,0,-4,-6,-1,0,323,64,3,1,0.158655,0,0,1,different
12,2,2,4,0.485887,7,0.127348,1,5,154,0,31,6,2,0,0,0,image,4,0.49172,1,0,1,2,3,0.340195,0,0,1,5,87,0,80,17,2,234,46,0,organic,0,0,0,0,0,0,1,0.145692,7,0.127348,0,67,-49,-11,0,-234,-46,0,4,0.49172,1,0,1,different
15,2,4,7,0.793522,6,0.145007,1,5,85,0,91,17,5,223,46,0,organic,0,0,0,0,0,5,5,0.654616,3,0.090883,1,5,110,0,96,17,4,0,0,0,image_text,0,0,1,0,0,-1,2,0.138906,3,0.054124,0,-25,-5,0,1,223,46,0,0,0,-1,0,0,different
27,5,4,7,0.752667,6,0.103401,1,5,109,0,86,15,4,208,43,8,image_text,1,0.154753,1,0,1,3,5,0.551084,0,0,1,5,87,0,87,17,6,231,44,11,organic,0,0,0,0,0,1,2,0.201584,6,0.103401,0,22,-1,-2,-2,-23,-1,-3,1,0.154753,1,0,1,different
21,2,4,9,0.940014,7,0.08682,1,5,109,0,66,8,3,224,38,7,image_text,1,0.154753,1,0,1,4,7,0.779374,2,0.030751,1,5,105,0,50,9,1,155,29,1,others,0,0,1,0,0,0,2,0.16064,5,0.056069,0,4,16,-1,2,69,9,6,1,0.154753,0,0,1,different
28,5,2,9,0.919584,8,0.127667,1,5,85,0,85,19,6,214,43,1,organic,0,0,0,0,0,4,7,0.74184,0,0,1,5,90,0,34,6,4,0,0,0,image_text,0,0,1,1,0,-2,2,0.177744,8,0.127667,0,-5,51,13,2,214,43,1,0,0,-1,-1,0,different
